id	vehicle_type	sex_of_driver	age_of_driver	engine_capacity_(cc)	age_of_vehicle
31436	11	1	47	9000	7
31439	9	2	52	1587	13
31440	9	1	45	1329	3
31441	11	1	53	9000	8
31442	11	1	53	9000	8
31443	9	1	62	1598	6
31444	3	1	24	124	3
31446	9	1	26	2400	5
31447	3	1	19	125	3
31449	11	1	30	9360	5
31450	9	1	44	2496	8
31452	9	1	20	1242	6
31453	9	2	38	2148	9
31454	11	1	50	7300	13
31455	9	2	26	2204	9
31456	9	1	20	1968	1
31457	9	1	27	2204	8
31459	9	2	31	1968	8
31463	9	1	48	1796	9
31464	9	1	32	2204	10
31468	9	2	42	1560	2
31469	9	2	42	1560	2
31470	9	1	58	3498	9
31471	9	2	52	1796	6
31472	5	1	42	998	7
31473	9	2	30	1796	2
31474	3	1	22	125	5
31475	19	1	53	1560	1
31476	19	1	35	2143	1
31477	19	1	35	2143	1
31478	19	1	27	2148	8
31479	9	2	38	3628	6
31480	2	1	31	124	2
31481	21	1	35	10837	1
31483	9	1	35	1461	9
31485	8	1	52	1497	7
31488	9	1	52	1968	1
31490	9	2	79	1339	6
31491	9	2	25	1198	3
31493	9	1	33	1198	10
31494	3	1	34	599	5
31495	9	2	42	3456	6
31496	3	1	41	125	7
31497	9	1	33	1797	5
31500	9	1	58	1896	9
31501	9	1	58	1896	9
31505	11	1	46	9360	4
31506	8	1	63	1910	9
31509	9	1	55	1995	8
31510	9	1	55	1995	8
31511	9	2	32	1242	9
31512	2	1	31	49	2
31514	9	2	54	1796	7
31515	9	1	63	1794	12
31518	9	1	46	1598	15
31520	3	1	56	50	14
31521	5	1	38	999	5
31522	9	1	28	1296	16
31523	9	1	28	1296	16
31526	9	2	46	1598	16
31530	9	1	31	1595	8
31532	9	1	47	989	13
31533	9	1	27	1598	7
31534	9	1	23	2996	5
31539	9	1	41	1399	6
31540	19	1	33	2402	6
31542	5	1	41	806	1
31543	9	1	39	1896	12
31547	9	2	32	1390	4
31548	11	1	34	9360	5
31549	11	1	34	9360	5
31550	8	1	36	1798	2
31551	3	1	27	125	8
31553	9	2	43	1596	9
31555	9	2	43	1399	11
31556	5	1	20	125	2
31557	9	1	48	1598	9
31559	9	1	24	1498	10
31560	19	1	21	2198	4
31561	11	1	29	6700	3
31562	9	2	34	1349	7
31563	9	1	37	1995	7
31565	9	2	46	1685	4
31566	9	2	56	1388	11
31567	9	2	56	1388	11
31569	9	1	50	1364	2
31571	9	2	37	1598	2
31574	9	2	39	2967	8
31577	3	1	28	125	5
31578	9	1	42	1598	4
31582	9	1	32	1560	9
31584	9	1	27	1560	1
31587	9	1	32	2268	1
31588	9	1	32	2268	1
31589	9	1	32	2268	1
31590	9	1	32	2268	1
31592	9	2	42	2902	12
31594	9	1	81	2499	10
31595	9	2	38	1275	16
31596	9	1	69	1796	3
31597	3	1	29	125	2
31598	9	2	37	1781	13
31600	9	1	25	1968	3
31601	9	1	25	1968	3
31603	9	1	59	3436	3
31604	2	1	22	125	1
31605	9	2	44	1598	14
31607	9	2	58	1240	6
31608	20	1	23	10518	2
31609	3	1	19	108	4
31610	9	2	51	1796	12
31611	11	1	50	9360	5
31615	9	2	40	1598	2
31616	9	1	32	1396	16
31617	9	1	25	1968	6
31618	9	1	48	1995	2
31619	9	1	26	2496	13
31620	9	1	26	2496	13
31621	9	1	36	1590	10
31622	19	1	31	1560	7
31623	5	1	23	599	17
31624	2	1	22	50	8
31625	9	2	57	1998	9
31626	9	2	41	1339	6
31628	9	1	40	1995	4
31629	9	1	25	1796	14
31630	9	1	38	1995	8
31632	8	1	40	1910	8
31633	20	1	48	2198	1
31636	3	1	18	124	2
31637	2	1	17	49	6
31641	9	1	47	1329	6
31644	9	1	18	1242	8
31645	9	1	45	1461	13
31646	9	1	35	1951	11
31647	9	1	35	1951	11
31650	9	1	21	2204	7
31653	9	1	31	1794	11
31654	9	2	26	1360	3
31655	2	2	38	49	3
31657	9	1	38	1997	5
31661	9	2	28	1329	3
31662	4	1	45	125	9
31665	9	1	24	1149	13
31666	9	1	60	1995	3
31668	9	2	64	1296	8
31669	9	1	35	1797	6
31671	9	1	32	1850	16
31672	9	1	43	1595	3
31673	2	1	27	125	1
31676	9	1	20	1896	7
31677	9	2	35	1796	12
31678	9	2	65	2148	6
31680	9	2	32	1896	10
31681	9	1	36	1997	13
31682	9	2	58	998	5
31684	9	1	55	1339	9
31687	8	1	40	1997	4
31689	3	1	57	109	7
31690	9	1	32	1598	6
31691	9	2	28	1364	2
31692	19	1	35	1997	10
31694	3	1	19	124	11
31695	9	1	25	1364	8
31699	9	2	31	2987	8
31701	9	1	35	1299	10
31707	9	1	64	1968	3
31708	9	1	34	1595	13
31711	9	1	39	1590	11
31714	9	1	63	2143	1
31715	2	1	32	108	3
31716	9	1	30	1998	15
31719	21	1	49	12419	1
31720	9	2	30	1590	10
31721	9	1	20	1910	10
31722	9	1	33	1896	12
31723	9	2	41	1560	3
31724	3	1	21	125	6
31725	9	1	37	1390	11
31726	4	1	55	750	32
31728	9	1	30	1896	15
31729	8	1	43	1798	3
31732	9	1	56	1360	15
31733	8	1	58	2499	8
31734	8	1	44	1797	5
31736	9	1	37	1799	7
31737	9	1	24	1360	12
31739	4	1	29	124	3
31740	9	2	22	993	12
31741	5	1	35	599	18
31742	19	1	26	2298	3
31744	3	1	29	124	3
31745	3	1	30	124	6
31747	9	1	82	1598	9
31749	3	1	25	124	4
31751	9	1	24	1895	15
31753	9	1	33	1896	14
31754	9	1	36	1896	13
31755	9	1	24	1995	3
31756	9	1	38	1560	1
31757	8	1	39	2143	3
31758	19	1	61	1868	14
31759	19	1	28	2402	8
31760	8	1	41	1910	8
31761	9	2	41	1364	9
31762	9	2	41	1364	9
31764	9	1	25	1598	8
31765	3	1	28	125	3
31766	9	2	68	1332	18
31768	9	1	32	1968	9
31769	9	1	32	1968	9
31770	9	1	59	1968	8
31771	3	1	23	124	7
31772	9	1	51	2979	6
31776	8	1	44	1896	6
31777	9	2	32	1598	8
31778	9	2	32	1598	8
31779	9	1	49	1968	10
31781	9	1	20	1598	1
31783	3	1	40	125	7
31785	9	1	51	1498	9
31790	9	1	55	1590	13
31792	3	1	24	125	12
31793	3	1	24	125	12
31794	5	1	29	600	17
31796	19	1	38	2151	13
31797	9	1	47	1896	13
31798	9	1	47	1560	9
31799	9	1	53	1596	10
31800	11	1	40	9360	5
31801	9	1	49	1895	14
31804	9	1	55	1396	16
31805	9	1	22	1686	3
31807	9	2	23	1587	12
31809	9	1	48	998	15
31813	8	1	52	1997	5
31817	9	1	52	1794	16
31818	9	1	72	1598	7
31819	9	1	90	1149	10
31824	9	1	36	1686	9
31825	9	1	41	2497	10
31826	9	1	41	2497	10
31828	9	1	31	1242	14
31831	19	1	38	2143	1
31833	9	1	50	1968	9
31834	9	1	26	1199	14
31835	9	1	44	1229	9
31836	3	1	30	124	14
31837	3	1	47	124	1
31838	9	1	21	1596	8
31839	3	1	19	124	10
31841	9	2	41	1995	14
31844	3	2	26	125	4
31848	5	1	42	599	10
31849	9	1	37	2400	5
31852	9	1	52	2148	6
31854	9	1	46	2184	11
31855	9	1	46	2184	11
31857	9	1	52	1497	10
31858	9	1	37	1995	4
31859	9	1	20	1598	11
31863	9	1	33	1791	4
31864	5	1	30	599	8
31865	9	1	45	2967	9
31866	9	2	23	1242	7
31867	9	1	21	1598	6
31868	9	1	76	1600	16
31870	9	1	21	1595	3
31871	9	1	21	1595	3
31876	9	1	47	1997	6
31877	2	1	19	49	7
31880	3	1	26	125	9
31881	19	1	38	2463	9
31882	9	2	52	1988	16
31884	11	1	32	9360	2
31885	9	1	60	1796	7
31889	3	1	26	124	10
31890	9	1	53	1796	12
31892	4	1	24	125	5
31893	9	1	34	1753	14
31894	9	1	24	1796	6
31895	9	1	24	1796	6
31896	9	1	31	1364	6
31898	9	1	25	1368	9
31899	9	1	30	1900	10
31900	9	1	31	1984	14
31901	9	1	47	2979	14
31902	9	2	24	1388	3
31903	9	2	24	1388	3
31904	4	1	36	649	5
31905	9	2	50	1968	6
31907	5	1	42	839	6
31908	9	1	66	1910	8
31910	9	2	21	1364	8
31911	4	1	25	125	5
31914	9	1	66	1086	11
31916	5	1	23	125	7
31918	9	1	46	1896	6
31920	9	1	19	1229	9
31921	9	1	36	2148	14
31922	9	2	21	1398	2
31923	9	1	38	1597	6
31924	9	1	38	1597	6
31926	9	1	34	1360	8
31927	19	1	33	1968	2
31928	19	1	36	1598	2
31929	9	1	31	1598	13
31930	9	1	31	1598	13
31931	9	1	23	1796	9
31934	9	1	60	1956	3
31935	9	1	60	1956	3
31936	9	2	57	1781	8
31938	9	1	28	1598	9
31939	19	1	37	2151	11
31940	9	1	44	2987	7
31941	9	2	46	1598	12
31942	9	2	32	1461	6
31943	9	2	32	1461	6
31944	9	2	32	1461	6
31945	8	1	67	2402	9
31946	9	1	53	1997	1
31947	9	1	46	2993	6
31948	9	1	46	2993	6
31950	9	1	40	1997	5
31952	9	1	20	998	2
31953	9	1	44	1396	20
31954	9	1	51	1298	11
31955	9	1	65	1794	10
31956	3	1	22	124	7
31963	19	1	43	2198	9
31964	11	1	56	7300	13
31965	9	2	37	1498	9
31966	9	1	54	1998	10
31968	9	1	49	1248	4
31969	9	1	49	1248	4
31971	9	1	52	1998	7
31973	9	2	44	1498	10
31974	9	1	54	1598	4
31976	9	1	29	1995	11
31978	9	2	33	2143	1
31980	9	1	38	1919	7
31982	9	2	50	999	7
31983	19	1	26	1968	3
31985	9	1	62	1796	11
31986	9	1	25	1197	4
31987	9	1	18	1995	1
31989	5	1	42	102	8
31990	9	1	33	1796	7
31991	4	1	53	744	9
31992	9	1	25	1596	13
31995	9	2	29	1587	13
31997	3	1	37	124	15
31998	9	1	69	1896	7
31999	9	1	62	1998	5
32001	8	1	43	1896	8
32005	3	1	22	125	5
32006	3	1	22	125	5
32008	9	2	60	1598	13
32013	9	1	45	1248	4
32015	9	1	36	1598	6
32016	3	1	36	125	7
32017	9	2	42	1900	9
32021	9	1	26	1895	18
32023	9	2	21	1242	5
32024	9	1	52	2926	13
32025	9	1	84	1124	14
32026	3	1	46	124	9
32027	9	2	24	1341	10
32028	3	1	35	125	3
32030	9	2	51	1598	9
32031	5	1	34	124	23
32032	9	1	63	1422	11
32034	9	1	85	1598	2
32035	9	1	31	2987	5
32037	4	1	24	249	5
32040	9	1	27	1796	12
32041	9	1	40	1781	14
32042	2	1	29	599	16
32043	3	1	23	125	7
32045	9	1	26	1896	10
32047	9	1	26	1598	12
32051	9	1	50	1390	4
32053	9	2	48	1596	1
32054	9	2	48	1596	1
32055	9	1	64	1984	14
32057	9	1	44	1968	8
32058	11	1	37	9360	4
32059	8	1	34	1896	6
32060	8	1	34	1896	6
32061	9	2	26	1349	7
32064	9	1	44	1997	12
32065	4	1	21	125	6
32066	9	2	32	698	11
32068	9	2	19	1229	11
32072	9	1	21	1242	12
32073	9	1	26	1598	3
32079	9	1	52	1596	7
32081	9	2	54	1397	14
32086	9	1	29	1968	5
32088	9	2	36	1596	14
32089	3	1	34	125	8
32091	3	2	30	124	8
32094	11	1	59	4500	5
32095	9	1	35	1799	7
32097	9	1	20	1796	10
32099	5	1	26	748	1
32101	11	1	44	8300	8
32103	9	1	38	1998	15
32104	9	1	43	698	12
32105	11	1	46	4500	1
32107	9	1	34	1796	6
32108	9	1	34	1796	6
32109	9	1	48	1896	11
32110	9	2	23	1390	9
32113	9	2	36	1497	8
32115	4	1	21	125	12
32116	9	2	49	1598	5
32118	11	1	43	5132	1
32121	9	1	26	1595	9
32122	9	1	26	1595	9
32123	9	1	24	1598	1
32124	9	1	29	2143	6
32126	9	2	58	998	2
32128	19	1	21	1868	10
32129	9	2	30	1587	8
32132	9	2	17	599	13
32134	5	1	27	1170	4
32140	9	2	30	1560	5
32141	3	1	19	125	3
32143	9	2	76	1997	11
32149	11	1	49	4500	6
32152	19	1	43	1560	4
32154	9	1	26	1560	9
32156	9	2	45	1988	16
32157	9	2	45	1988	16
32162	19	1	37	2143	5
32163	3	1	35	124	5
32164	19	1	39	2143	1
32165	9	2	27	1386	12
32166	9	1	18	1995	9
32167	9	2	70	1497	1
32170	9	2	29	1124	13
32171	9	2	26	1229	10
32178	19	1	49	1248	1
32179	9	2	28	1598	7
32180	9	1	60	1997	10
32182	9	1	46	1597	18
32183	3	1	31	124	9
32184	9	2	61	1329	5
32185	9	1	24	1388	12
32186	9	2	35	1799	9
32187	9	1	50	2987	6
32188	3	1	38	1052	21
32189	5	1	48	942	9
32190	3	1	35	124	6
32191	9	2	37	1364	7
32192	9	2	55	1598	8
32193	9	2	55	1598	8
32194	9	1	26	1498	8
32197	9	1	51	998	1
32198	19	1	30	2198	6
32199	9	1	52	2143	5
32200	9	1	55	1905	17
32201	9	1	63	3500	18
32202	9	1	51	1900	19
32203	9	1	17	1995	8
32204	2	1	20	125	1
32209	9	2	54	1998	9
32210	9	2	40	1339	8
32213	9	1	28	1997	2
32215	9	1	31	1339	4
32218	9	1	28	2979	3
32219	9	1	28	2979	3
32220	9	1	19	1242	15
32221	9	1	19	1242	15
32223	9	1	57	1796	2
32224	9	1	51	1968	2
32225	9	1	42	1396	14
32226	9	1	50	1794	12
32227	3	1	22	125	5
32228	9	1	28	599	15
32234	5	1	40	848	12
32236	9	1	46	1956	2
32237	9	1	46	1956	2
32240	9	1	73	1796	8
32241	19	1	32	2151	12
32242	3	1	53	399	7
32243	9	1	52	1360	12
32244	9	1	52	1360	12
32245	9	2	33	996	6
32247	9	1	34	1998	3
32248	9	1	36	1999	8
32249	3	1	19	125	1
32250	8	1	48	2499	5
32252	5	1	22	499	22
32253	9	2	61	1598	1
32254	11	1	35	8268	12
32256	9	1	25	1422	13
32257	9	1	25	1422	13
32259	9	1	25	1360	8
32260	2	1	25	100	7
32261	9	1	25	1198	3
32265	2	1	24	124	11
32267	9	1	27	1769	10
32268	5	1	34	499	15
32269	9	1	62	1896	8
32271	9	2	24	1397	6
32272	5	1	44	599	10
32273	9	1	46	2231	9
32274	9	1	45	1397	14
32276	4	1	48	278	7
32278	4	1	60	498	12
32280	9	1	40	2143	2
32281	9	1	22	1461	1
32282	9	1	22	1461	1
32283	3	1	48	656	6
32284	9	1	28	1995	7
32285	11	1	55	7300	10
32286	9	1	40	1390	6
32288	9	2	33	2987	7
32289	9	2	48	1796	13
32290	3	1	46	125	7
32291	2	1	20	124	13
32292	9	2	56	1998	11
32298	9	1	31	1991	5
32299	9	1	38	2967	12
32301	9	2	21	1364	10
32302	9	2	26	1598	2
32307	9	1	36	1598	10
32308	9	1	41	2685	10
32309	9	1	36	1399	9
32310	9	1	35	1794	10
32311	19	1	26	1248	7
32312	9	2	65	1596	7
32313	9	2	25	1390	4
32314	9	2	25	1248	2
32315	9	2	25	1248	2
32316	9	1	24	1328	8
32317	9	1	24	1328	8
32320	9	1	22	1398	12
32321	9	1	26	1598	8
32324	9	1	36	1995	9
32325	9	1	65	4293	13
32329	9	1	26	1149	16
32330	3	1	24	124	1
32331	9	1	50	1798	3
32332	9	2	46	1598	1
32334	9	2	19	1596	13
32341	9	1	41	1390	5
32342	9	1	38	999	4
32343	9	2	38	1396	16
32344	9	2	38	1396	16
32346	9	2	57	998	12
32348	9	1	40	2720	11
32349	9	1	65	1799	8
32351	9	2	42	1242	9
32353	9	1	43	2688	11
32354	9	1	22	1995	5
32355	9	1	26	1198	8
32357	9	1	34	1896	8
32365	9	1	24	1975	6
32366	9	1	20	1364	8
32374	9	1	65	2488	12
32375	9	1	62	1389	18
32381	9	1	36	1461	4
32382	9	1	17	1388	12
32387	9	1	36	1596	12
32388	9	1	21	1994	16
32390	9	1	35	2926	10
32391	9	1	33	2521	5
32392	9	2	33	1390	2
32393	9	1	38	1984	2
32395	2	1	41	124	1
32396	3	2	38	125	2
32397	9	1	36	1900	11
32398	2	1	24	124	2
32399	9	2	26	1397	11
32401	9	2	24	1399	10
32402	5	1	49	499	10
32409	9	2	28	1390	7
32410	9	2	28	1390	7
32412	9	1	20	1686	2
32413	9	2	38	1590	14
32417	9	2	19	1199	15
32419	19	1	42	2402	6
32422	9	1	38	1388	10
32423	9	2	40	1999	12
32427	9	2	30	1240	8
32430	9	1	72	1329	1
32432	9	1	34	1995	10
32434	9	2	34	1242	9
32435	9	1	36	1769	12
32436	19	1	53	2402	13
32443	9	2	43	1587	9
32444	3	1	23	124	11
32445	9	1	28	1560	4
32447	9	1	38	1769	12
32448	9	1	27	2143	5
32449	9	2	36	1598	7
32451	9	2	35	1599	11
32454	9	1	17	1390	6
32456	9	2	31	2204	10
32458	9	2	34	1598	9
32459	9	1	38	2987	5
32460	9	2	23	1149	14
32461	9	2	35	2324	15
32466	9	1	46	1596	1
32467	9	1	36	1598	7
32469	9	1	25	2204	9
32470	9	2	44	1598	12
32472	9	2	39	2993	10
32473	5	1	50	1298	16
32474	9	2	33	1598	15
32479	9	1	26	1798	7
32480	9	1	30	1560	5
32481	9	1	39	1199	14
32482	9	1	35	1598	7
32483	9	1	33	1422	12
32486	9	2	21	1299	12
32488	9	1	35	1598	1
32490	9	2	46	1599	9
32492	9	1	44	1910	6
32494	9	2	26	1343	11
32495	9	1	38	1984	11
32496	9	1	30	1598	2
32498	11	1	39	4500	1
32501	9	2	35	1240	5
32506	3	1	24	125	1
32508	9	1	42	1596	7
32512	9	2	51	2438	17
32515	5	1	22	654	5
32518	3	1	21	125	12
32519	9	1	45	1497	1
32520	9	1	42	1997	2
32521	9	1	53	1686	4
32523	9	1	27	1498	16
32527	9	1	36	2261	7
32532	9	2	33	1598	10
32533	11	1	56	9000	6
32535	9	1	74	1753	12
32537	9	2	52	1240	6
32542	9	1	43	2494	16
32543	3	1	42	125	1
32544	9	1	71	1796	12
32547	9	1	18	973	12
32548	9	2	43	1995	1
32549	2	1	16	49	10
32551	2	1	18	49	3
32552	9	1	26	1968	5
32555	9	1	22	1984	13
32556	9	2	38	2378	11
32557	11	1	35	4500	1
32558	5	1	58	745	1
32559	9	1	25	1595	11
32562	9	2	38	1324	14
32564	9	2	35	1796	3
32566	11	1	52	5132	1
32567	9	2	40	1198	3
32570	9	1	55	1956	1
32574	9	2	43	1598	4
32578	9	1	31	2926	13
32581	3	1	25	125	4
32582	9	1	45	1995	10
32584	9	1	30	2179	6
32586	11	2	38	4500	4
32593	9	1	25	1797	1
32594	9	1	25	1797	1
32596	11	1	59	4500	1
32597	9	1	28	1995	11
32598	9	1	40	1596	9
32601	9	2	28	1149	4
32607	9	1	29	1997	10
32608	9	2	22	998	1
32611	9	1	36	2393	10
32612	3	1	58	124	3
32619	11	1	42	4500	5
32621	19	1	30	2143	1
32628	9	1	29	1998	7
32629	9	1	28	1124	11
32630	9	1	28	1124	11
32631	20	1	21	2287	2
32633	9	1	36	1229	7
32639	9	1	34	1390	11
32640	9	1	21	1400	9
32641	19	1	58	1753	7
32642	9	1	26	1995	9
32643	9	1	26	1995	9
32648	9	3	85	1149	2
32650	19	1	51	2287	7
32652	9	1	24	1242	8
32653	9	1	22	954	17
32654	9	1	57	1896	9
32655	3	1	20	125	2
32656	5	1	30	599	14
32657	5	1	46	645	1
32659	9	2	42	1598	5
32660	9	2	42	1598	5
32662	9	2	20	1798	1
32663	9	2	21	1598	3
32664	4	1	36	125	2
32665	9	1	25	1995	4
32667	9	2	37	1995	8
32668	19	1	51	2664	12
32669	9	1	28	1896	14
32672	9	2	45	1753	5
32673	9	1	24	1968	5
32674	9	2	48	1199	12
32675	9	2	48	1199	12
32676	9	2	43	2401	11
32678	9	1	58	1299	10
32683	9	1	51	2993	1
32684	3	1	22	108	3
32685	9	1	52	1398	3
32686	9	1	32	1896	13
32687	9	1	32	1896	13
32688	9	2	42	2198	8
32691	9	2	22	1560	1
32694	9	2	59	1149	13
32695	5	1	50	645	5
32699	9	1	24	1998	11
32700	9	1	24	1998	11
32703	3	1	23	124	2
32707	9	1	28	1970	13
32709	9	1	58	1598	1
32710	9	2	17	1390	17
32713	11	2	58	7300	13
32714	19	1	40	2143	1
32716	9	2	37	2967	15
32717	9	1	34	1240	10
32721	9	1	24	1796	10
32722	9	1	38	2198	12
32724	9	1	44	1364	6
32728	9	1	39	1339	4
32729	9	1	39	1339	4
32731	9	2	34	1598	8
32732	9	2	31	1398	5
32733	9	1	25	1895	17
32734	9	1	36	2172	12
32735	9	1	33	1997	15
32736	9	1	46	1596	13
32737	9	2	75	1896	14
32738	9	2	42	1896	8
32739	9	2	42	1896	8
32741	9	2	51	1796	6
32743	9	1	29	1242	9
32747	9	1	54	1560	1
32748	9	1	54	1560	1
32750	9	1	24	2231	8
32751	9	1	24	2231	8
32752	9	1	24	2231	8
32753	9	1	42	3498	9
32754	9	2	51	1596	13
32756	9	2	26	1390	2
32759	9	1	25	1995	1
32762	9	2	19	1397	4
32764	9	2	38	1388	12
32766	3	1	26	125	3
32768	9	1	37	1796	9
32770	9	2	34	998	13
32774	9	1	41	1997	3
32775	3	1	31	124	4
32776	3	1	31	124	4
32778	9	1	31	1390	18
32781	9	2	55	1799	5
32783	9	2	25	1968	8
32784	3	1	28	98	28
32785	9	2	24	1598	2
32787	9	1	35	1398	13
32790	5	1	36	742	20
32792	9	1	38	1997	1
32794	9	1	62	1390	10
32796	9	1	45	1997	4
32797	9	2	49	2179	1
32800	9	1	54	1997	8
32801	9	1	35	1956	6
32803	9	1	59	2148	13
32804	9	2	18	1400	15
32805	9	1	28	2497	20
32808	3	1	23	125	3
32809	9	1	46	1796	10
32810	9	1	36	1348	14
32812	9	2	37	1796	2
32813	9	1	35	1229	8
32815	3	1	38	599	13
32816	9	1	34	1596	8
32817	9	1	25	1956	3
32818	9	2	48	999	1
32819	9	2	74	1598	14
32820	8	1	45	2664	14
32821	9	1	48	1596	15
32825	11	2	46	6700	1
32826	11	2	46	6700	1
32827	11	1	36	6370	6
32828	5	1	26	599	9
32830	9	2	66	1390	3
32832	9	1	55	1749	13
32833	2	1	26	124	4
32836	9	1	42	2000	10
32837	9	1	38	1769	10
32839	9	1	44	1497	9
32842	9	1	38	2143	3
32843	9	1	38	1686	9
32844	3	1	18	125	1
32845	9	1	65	1242	2
32847	9	2	23	1198	5
32851	9	1	39	2497	12
32852	9	2	25	1124	11
32854	3	1	24	124	5
32855	9	2	28	1388	4
32858	9	1	45	1348	14
32859	5	1	45	998	2
32863	9	2	35	998	6
32866	9	2	35	1984	15
32868	5	1	65	865	3
32869	11	1	48	4500	3
32870	9	1	22	1422	14
32871	9	1	32	1998	11
32876	9	1	46	1796	16
32878	11	1	64	8300	8
32879	9	2	61	1229	1
32885	9	1	47	1783	12
32887	9	2	46	1242	1
32888	9	1	36	1796	5
32890	9	1	34	1124	11
32892	9	2	53	1598	13
32894	9	1	23	1995	5
32897	9	2	56	1796	15
32901	19	1	34	1560	2
32902	9	2	52	1596	11
32903	9	1	47	1998	13
32904	9	1	50	1386	5
32906	9	2	32	1398	3
32909	3	1	28	125	7
32912	4	1	21	498	12
32913	9	1	48	1598	15
32914	9	1	21	1198	2
32916	9	1	31	1968	7
32917	9	1	55	1995	1
32918	9	1	21	1598	2
32920	9	1	48	1997	4
32921	9	1	48	1997	4
32922	9	2	26	1968	4
32923	9	1	40	1560	5
32924	9	1	40	1560	5
32929	19	1	28	1753	9
32930	9	1	31	2179	1
32931	9	1	42	1798	3
32932	9	1	58	1998	8
32933	3	1	52	125	7
32935	3	1	20	124	5
32936	9	1	42	1598	9
32937	9	1	44	1968	8
32939	9	1	35	1998	3
32940	9	1	35	1998	3
32943	9	2	27	1598	11
32952	9	2	28	1398	3
32953	9	1	22	1229	1
32954	9	1	17	1149	15
32955	9	1	17	1149	15
32958	9	2	32	1796	8
32961	9	1	42	1598	8
32963	9	2	21	998	19
32967	9	2	21	1229	3
32972	9	2	39	1995	1
32974	9	2	21	1332	16
32979	19	1	22	1598	2
32980	9	2	27	1900	16
32981	11	1	46	4500	7
32982	9	2	22	1299	13
32984	5	1	44	645	5
32985	9	1	46	1986	8
32986	9	1	35	1242	14
32987	2	1	16	49	11
32988	3	1	30	124	6
32990	2	1	18	125	2
32994	9	2	46	3311	9
32996	9	2	25	1968	2
32997	9	2	42	1796	8
32998	3	1	18	125	5
32999	9	1	50	2180	18
33000	9	1	50	1997	3
33004	5	1	57	1170	7
33011	9	1	38	998	15
33012	9	1	29	1997	3
33013	9	1	29	1997	3
33014	9	1	68	1598	1
33015	3	1	31	124	1
33018	9	1	30	1598	5
33019	9	2	35	1992	9
33022	9	2	32	1988	12
33024	9	1	51	3518	8
33025	3	1	35	124	1
33026	9	1	21	1229	3
33027	9	1	50	1956	4
33030	9	1	55	4293	14
33031	9	1	24	1995	5
33032	3	1	28	645	9
33033	9	2	40	1968	4
33034	9	2	40	1968	4
33035	9	1	40	1968	11
33037	9	2	68	1398	4
33040	9	1	66	998	13
33041	9	1	21	1248	5
33042	9	1	21	1248	5
33043	9	1	34	1799	8
33044	9	2	70	1360	9
33045	9	2	24	1388	9
33048	9	1	39	2993	12
33049	9	2	18	1390	9
33050	5	1	24	599	8
33052	9	1	29	1364	1
33055	11	1	54	7300	14
33057	9	1	48	1800	16
33061	9	1	40	1461	1
33063	9	1	45	1596	5
33064	9	1	36	1910	9
33065	9	1	36	1910	9
33067	9	1	66	2143	3
33068	3	1	32	125	1
33070	9	1	32	1995	2
33071	9	1	50	2967	1
33075	9	1	21	1461	1
33078	9	1	71	2204	8
33080	5	1	38	599	7
33081	9	1	45	2143	5
33082	11	2	55	7300	13
33083	11	2	55	7300	13
33084	11	2	55	7300	13
33085	9	1	63	1994	17
33086	9	1	60	2488	5
33087	9	1	24	1497	12
33088	9	2	32	1398	5
33090	9	2	46	1386	7
33091	9	2	51	1781	12
33092	9	2	21	1242	2
33098	9	1	55	1796	10
33101	9	1	21	1364	7
33102	19	1	50	2198	2
33105	9	2	68	1591	6
33109	9	1	22	1396	12
33113	3	1	38	114	1
33114	9	1	44	1997	1
33115	9	2	48	1753	17
33116	9	2	48	1753	17
33117	9	2	48	1753	17
33118	9	2	26	1582	5
33123	9	2	25	1995	5
33124	9	2	25	1995	5
33126	9	2	24	1229	1
33128	9	1	20	1299	11
33131	3	1	28	125	8
33133	9	1	50	2231	9
33138	9	2	29	1388	12
33140	9	1	32	3189	7
33141	9	2	50	1248	1
33143	9	1	34	1686	6
33144	4	1	24	125	12
33147	9	1	19	1199	13
33149	2	1	19	49	14
33151	19	1	44	1968	1
33153	9	2	30	1598	5
33157	9	1	23	1248	11
33158	9	1	46	1598	13
33160	9	1	26	1984	9
33165	3	1	23	125	5
33166	9	1	76	1596	5
33167	9	1	46	1956	5
33170	9	1	55	1798	2
33171	9	2	55	1598	9
33172	9	1	42	1388	8
33175	9	1	46	1998	1
33177	9	2	59	1299	14
33179	9	1	81	1329	6
33181	9	1	59	2979	7
33182	9	1	20	1998	14
33183	9	2	48	1461	2
33185	9	1	34	2987	9
33187	9	1	61	2544	16
33188	9	2	24	1796	11
33189	9	2	58	1368	9
33190	5	1	42	999	1
33191	11	1	32	6700	4
33192	9	1	51	1598	1
33194	9	1	48	1896	13
33195	9	1	40	2295	13
33197	9	1	20	1560	7
33199	9	1	30	2460	9
33205	9	2	28	1149	8
33210	9	2	62	1248	10
33212	9	2	21	1199	1
33213	19	1	46	1499	1
33214	9	2	28	998	1
33216	9	2	36	1994	17
33220	9	1	30	1968	1
33221	9	1	38	1999	8
33222	9	1	65	1997	2
33224	9	2	55	998	1
33225	9	2	55	998	1
33227	3	1	34	686	7
33229	5	1	34	599	17
33230	9	1	46	1870	7
33231	9	2	22	1388	10
33233	9	1	54	1997	3
33239	9	1	19	973	12
33244	9	1	52	1390	12
33246	19	1	55	10518	2
33247	9	2	46	1998	15
33248	11	1	42	4500	1
33249	11	1	54	6700	4
